,Code,channel,comments,engagement_anger,engagement_haha,engagement_like,engagement_love,engagement_sorry,engagement_wow,link,postId,reach,shares,text,time,type
83,0,SRF Kultur,0,0,0,10,1,0,0,http://www.facebook.com/permalink.php?story_fbid=1858237304238081&id=106604179401411,106604179401411_1858237304238081,3014,0,Wenn sich alles ums liebe Geld dreht: Franz Schnyders Verfilmung von Jeremias Gotthelfs zeitlosem Roman «Geld und Geist» - jetzt 15 Tage online.,30.06.2018 19:00:02,Link
84,0,SRF Sport,50,3,5,178,9,1,18,http://www.facebook.com/permalink.php?story_fbid=2351761798182284&id=126546190703867,126546190703867_2351761798182284,39821,5,Kilian Mbappé war gegen Argentinien mit bis zu 40 km/h unterwegs🐎🐎,30.06.2018 18:37:09,Video
85,0,SRF News,0,0,0,44,0,2,8,http://www.facebook.com/permalink.php?story_fbid=1698755763572731&id=289943751120613,289943751120613_1698755763572731,7037,2,Willkommen im Hochsommer. ^ff,30.06.2018 18:36:28,Link
86,0,SRF Sport,42,14,6,594,40,10,2,http://www.facebook.com/permalink.php?story_fbid=2351702338188230&id=126546190703867,126546190703867_2351702338188230,32336,33,Frankreich schlägt Argentinien im Achtelfinal mit 4:3.,30.06.2018 17:55:32,Photo
87,0,SRF Sport,19,1,0,330,29,0,12,http://www.facebook.com/permalink.php?story_fbid=2351674754857655&id=126546190703867,126546190703867_2351674754857655,37666,15,Danke lieber Fussballgott für dieses Tor von Benjamin Pavard♥⚽,30.06.2018 17:39:37,Video
88,0,SRF Kultur,1,0,0,43,2,0,0,http://www.facebook.com/permalink.php?story_fbid=1858165000911978&id=106604179401411,106604179401411_1858165000911978,6322,6,"Lesben sind oft unsichtbar, kritisiert die Fotojournalistin Elisabeth Real. Nun hat sie ein Buch über lesbische Frauen in der Schweiz veröffentlicht.",30.06.2018 17:00:01,Link
89,0,SRF Sport,9,1,0,69,1,0,3,http://www.facebook.com/permalink.php?story_fbid=2351609994864131&id=126546190703867,126546190703867_2351609994864131,31816,3,Traumtor! Dank diesem Weitschuss von Angel Di Maria steht es zwischen Frankreich und Argentinien zur Pause 1:1.,30.06.2018 17:00:01,Video
90,2,SRF News,0,0,0,2,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1698614226920218&id=289943751120613,289943751120613_1698614226920218,4196,0,"Obacht: Wer noch ein Nati-Shirt haben will, muss sich sputen! ^ff",30.06.2018 16:49:00,Link
91,0,SRF 3,14,0,2,64,3,3,3,http://www.facebook.com/permalink.php?story_fbid=10155974108908402&id=48486263401,48486263401_10155974108908402,39737,5,"Gregi Sigrist official «Kommt man beim Openair St. Gallen am Freitag Abend innert Sekunden in die erste Reihe vor der Hauptbühne, dann stimmt etwas nicht – oder?»",30.06.2018 16:48:50,Link
92,2,SRF Kultur,1,0,0,7,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1857912970937181&id=106604179401411,106604179401411_1857912970937181,3783,0,Verschonte Schweiz? Der Historiker André Holenstein über Schweizer Söldner im Dreissigjährigen Krieg.,30.06.2018 16:00:03,Video
93,0,SRF News,6,0,2,106,23,0,0,http://www.facebook.com/permalink.php?story_fbid=1698528090262165&id=289943751120613,289943751120613_1698528090262165,14823,10,Neo-Papi Breel Embolo ist nach einem Tag Vaterschaftsurlaub schon wieder zurück in Russland: «Das Timing war perfekt!» ^ff,30.06.2018 15:34:47,Video
94,0,SRF Sport,11,0,0,30,1,0,0,http://www.facebook.com/permalink.php?story_fbid=2351440974881033&id=126546190703867,126546190703867_2351440974881033,32661,1,"Unser Kommentator bei Frankreich - Argentinien, Mario Gehrer, ist bestens ausgerüstet. Selbst für den Fall einer Verlängerung.☀💦",30.06.2018 15:18:01,Video
95,0,SRF 3,162,4,129,361,22,6,8,http://www.facebook.com/permalink.php?story_fbid=10155415118632382&id=48486263401,48486263401_10155415118632382,226166,38,An ein Festival geht man für die Konzerte. Ausser am OpenAir St.Gallen - official 🤷,30.06.2018 14:26:06,Video
96,0,SRF Sport,4,0,0,7,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2351324121559385&id=126546190703867,126546190703867_2351324121559385,15002,0,SRF-Kommentator Mario Gehrer nimmt dich mit zum Stadion in Kasan – in wenigen Stunden findet dort der Achtelfinal-Kracher FRA - ARG statt. Wo schaust du das Spiel?,30.06.2018 14:04:50,Video
97,0,SRF Kultur,12,1,1,273,22,1,16,http://www.facebook.com/permalink.php?story_fbid=1858028154258996&id=106604179401411,106604179401411_1858028154258996,8228,32,"Wunderbare Wohlfühl-Spiritualität, die einiges kostet: Um das Werk von Ernesto Neto realisieren zu können, musste die Fondation Beyeler auf neue Finanzierungsmöglichkeiten ausweichen. (Mehr dazu im Kommentarfeld)",30.06.2018 13:46:19,Photo
98,0,SRF Sport,63,7,40,43,3,1,3,http://www.facebook.com/permalink.php?story_fbid=2351267734898357&id=126546190703867,126546190703867_2351267734898357,30533,3,"«Sorry Schweiz, aber wir haben keine Angst vor euch. Wir werden gewinnen», ist sich der schwedische Reporter Ludvig Holmberg sicher. Wie seht ihr das?",30.06.2018 13:17:51,Video
99,0,SRF Sport,18,2,8,41,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2351263614898769&id=126546190703867,126546190703867_2351263614898769,26297,2,In der Schweizer Nati spielt(e) nur noch Michael Lang in der heimischen Super League. Allerdings wechselt der Verteidiger auf die neue Saison hin zu Gladbach.,30.06.2018 13:11:21,Photo
100,0,SRF Kultur,0,0,1,13,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1857898990938579&id=106604179401411,106604179401411_1857898990938579,4061,1,Russi gelingt die rasante Lauberhorn-Abfahrt in Bestzeit – und das im Sommer. «Lauberhornrennen im Sommer» – unser Kurzfilm der Woche.,30.06.2018 12:30:01,Link
101,0,SRF 3,139,3,15,139,10,1,1,http://www.facebook.com/permalink.php?story_fbid=10155972892693402&id=48486263401,48486263401_10155972892693402,65177,13,«Du stahsch Abseits du Wichser!» Knöppel-Sänger Jack Stoiker singt mit den OpenAir St.Gallen - official-Besuchern den Kultsong seiner Lokal-Band. Ob wohl alle den Text können? Guck selbst.,30.06.2018 11:53:00,Video
102,0,SRF News,1,0,1,26,1,0,1,http://www.facebook.com/permalink.php?story_fbid=1698141340300840&id=289943751120613,289943751120613_1698141340300840,7686,0,Jugendliche treiben weit seltener ab als früher. ^ff,30.06.2018 10:45:21,Link
103,0,SRF Kultur,3,0,1,22,3,0,0,http://www.facebook.com/permalink.php?story_fbid=1857813877613757&id=106604179401411,106604179401411_1857813877613757,5267,4,Die Welt ist oft unfassbar. Das macht Daniel Kehlmann manchmal ganz verrückt. Die #srfsternstunde spricht mit dem Schriftsteller über die Irrationalitäten unserer Zeit.,30.06.2018 10:11:36,Video
104,0,SRF Kultur,2,0,1,10,0,2,1,http://www.facebook.com/permalink.php?story_fbid=1857786770949801&id=106604179401411,106604179401411_1857786770949801,3108,0,"Eine packende Rekonstruktion eines Todeszuges: Die britische Journalistin Laura Spinney erzählt in ihrem neuen Sachbuch, wie die Spanische Grippe die Welt veränderte. (Link zur Rezension im Kommentarfeld)",30.06.2018 09:31:02,Photo
105,0,SRF Sport,6,1,3,35,0,0,2,http://www.facebook.com/permalink.php?story_fbid=2350990048259459&id=126546190703867,126546190703867_2350990048259459,20253,3,Die Schweden besiegten Jugoslawien im Endspiel mit 3:1. Bis zum Achtelfinalduell gegen die Schweiz versorgen wir euch mit weiteren Facts zu den Skandinaviern.,30.06.2018 09:30:34,Photo
106,0,SRF 3,11,0,0,66,12,1,1,http://www.facebook.com/permalink.php?story_fbid=10155414011927382&id=48486263401,48486263401_10155414011927382,63163,3,"Beeindruckend, wie viel Einsatz CRIMER zeigt 😱",30.06.2018 09:23:00,Video
107,0,SRF Sport,11,0,0,56,2,0,0,http://www.facebook.com/permalink.php?story_fbid=2350967014928429&id=126546190703867,126546190703867_2350967014928429,22338,7,"Mit einem Hammerduell werden heute die Achtelfinals lanciert – beide Spiele auf SRF zwei und in der Sport App. Ach ja, tippen nicht vergessen!",30.06.2018 09:10:37,Photo
108,0,SRF Sport,57,9,5,378,30,2,7,http://www.facebook.com/permalink.php?story_fbid=2322520211106443&id=126546190703867 ,126546190703867_2322520211106443,51996,21,Weil es so schön war: Alle 6 Tore bei Portugal-Spanien noch einmal im Schnelldurchlauf. Dein Highlight?,15.06.2018 22:18:17,Video
109,0,SRF Sport,16,5,1,214,13,0,3,http://www.facebook.com/permalink.php?story_fbid=2322517867773344&id=126546190703867,126546190703867_2322517867773344,26579,9,Was für eine Partie! Das Giganten-Duell zwischen Portugal und Spanien geht unentschieden aus. Ronaldo trifft dreifach.,15.06.2018 22:13:05,Photo
110,0,SRF Sport,83,1,4,33,3,0,1,http://www.facebook.com/permalink.php?story_fbid=2322420187783112&id=126546190703867,126546190703867_2322420187783112,18895,0,"2 umstrittene Entscheidungen in einer Halbzeit bei Portugal-Spanien: Penalty, ja oder nein? Foul, ja oder nein? Was denkst Du? 🤔",15.06.2018 21:00:15,Video
111,0,SRF Kultur,0,0,0,2,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1834878533240625&id=106604179401411,106604179401411_1834878533240625,2216,0,"Einen heissen Sommer lang ringen zwei Schwestern um den Mann, den beide lieben. Und dieser Mann ist niemand geringeres als Friedrich Schiller. Ungewöhnliches Beziehungskino.",15.06.2018 21:00:02,Link
112,0,SRF News,2,0,0,50,4,0,0,http://www.facebook.com/permalink.php?story_fbid=1676096565838651&id=289943751120613,289943751120613_1676096565838651,13004,3,Schweizer Projekt: Ehemalige Strassenkinder nutzen für Storytelling-Touren in Nairobi ihre Fähigkeiten und kommen so erstmals zu einer festen Anstellung. ^mr,15.06.2018 20:40:45,Video
113,0,SRF Kultur,2,0,0,3,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1833642290030916&id=106604179401411,106604179401411_1833642290030916,1768,0,Versperrter Veloweg und wackelnde Hängebrücke: Bei diesen Bauprojekten ist viel schiefgelaufen.,15.06.2018 20:38:00,Video
114,0,SRF Kultur,0,0,0,8,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1833444320050713&id=106604179401411,106604179401411_1833444320050713,1630,0,Die Schweiz glänzt mit Infrastrukturbauten wie Stauseen und Tunnels. Doch nach oben gibt's bei der hiesigen Architektur noch Luft.,15.06.2018 19:33:00,Photo
115,0,SRF News,25,56,3,7,0,1,3,http://www.facebook.com/permalink.php?story_fbid=1676032055845102&id=289943751120613,289943751120613_1676032055845102,12895,5,IZRS-Prozess: Ein Schuldspruch und zwei Freisprüche. ^lvm,15.06.2018 19:28:09,Link
116,0,SRF Sport,24,0,10,58,1,2,1,http://www.facebook.com/permalink.php?story_fbid=2322266927798438&id=126546190703867,126546190703867_2322266927798438,33984,5,Unglaublich! Kurz vor Schluss köpfelt Bouhaddouz den Ball ins eigene Tor! 🙈 Der Iran gewinnt gegen Marokko mit 1:0.,15.06.2018 19:10:23,Video
117,0,SRF Sport,1,0,1,95,3,0,0,http://www.facebook.com/permalink.php?story_fbid=2322258941132570&id=126546190703867,126546190703867_2322258941132570,1887,1,Bis 2023 ein «Gunner»: Nati-Crack Granit Xhaka verlängert mit Arsenal.,15.06.2018 18:59:39,Photo
118,0,SRF Kultur,1,0,0,4,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1834931199902025&id=106604179401411,106604179401411_1834931199902025,1275,0,"Im Zweiten Weltkrieg versucht Partisan Milton, seinen besten Freund zu befreien. Obwohl dieser ihn hintergangen haben soll. Herzschmerz, Betrug, Entführung – klingt nach Seifenoper-Kitsch. Ist aber ein berührendes italienisches Drama.",15.06.2018 18:05:00,Photo
119,0,SRF News,6,0,1,12,0,4,28,http://www.facebook.com/permalink.php?story_fbid=1675894942525480&id=289943751120613,289943751120613_1675894942525480,14998,9,Mächtige Aufregung am Bahnhof Schwyz. Ein Güterzug rauscht durch eine Werkhalle. Unbeabsichtigt. ^um,15.06.2018 17:59:04,Video
120,0,SRF Sport,13,0,0,42,5,0,0,http://www.facebook.com/permalink.php?story_fbid=2322146227810508&id=126546190703867,126546190703867_2322146227810508,31927,3,"Welcher 🇨🇭 Nati-Spieler laut Serbien-Trainer Mladen Krstajic «unglaublich stark» ist und was Costa Ricas Marco Ureña und Brasiliens Tite über die Schweizer denken, erfährst Du im Video.",15.06.2018 17:50:26,Video
121,0,SRF Sport,123,6,0,43,2,0,3,http://www.facebook.com/permalink.php?story_fbid=2322156504476147&id=126546190703867,126546190703867_2322156504476147,3696,0,Im Training der Belgier geht es etwas rustikaler zu und her: Kevin De Bruyne mit einem groben Tackling gegen Adnan Januzaj 😲,15.06.2018 17:46:55,Video
122,0,SRF Kultur,0,0,0,0,0,0,0,http://www.facebook.com/permalink.php?story_fbid=10156719413869887&id=106604179401411,106604179401411_10156719413869887,794,1,"Stetige Abwanderung und leerstehende Gebäude – das Bergdorf Riom schwindet Stück für Stück. Die Stiftung Origen aber sieht im Verschwinden eine Chance. 
#srfhoerpunkt-Podcast",15.06.2018 17:02:00,Video
123,0,SRF Sport,1,1,0,52,1,0,0,http://www.facebook.com/permalink.php?story_fbid=2322078554483942&id=126546190703867,126546190703867_2322078554483942,28292,1,"Als alle schon mit einem 0:0 rechnen, trifft Uruguay doch noch.",15.06.2018 16:56:13,Video
124,0,SRF News,64,122,0,41,1,16,2,http://www.facebook.com/permalink.php?story_fbid=1675763805871927&id=289943751120613,289943751120613_1675763805871927,12254,11,"Schweizer Rüstungsfirmen sollen teilweise Waffen auch in Länder exportieren dürfen, die in einen internen bewaffneten Konflikt verwickelt sind. ^lvm",15.06.2018 16:22:58,Photo
125,0,SRF Kultur,3,0,0,5,1,0,1,http://www.facebook.com/permalink.php?story_fbid=1833398133388665&id=106604179401411,106604179401411_1833398133388665,3391,8,Du bist zwischen 18 und 25 Jahren und würdest gerne kostenlos durch Europa reisen? Dann schick uns dein Bewerbungsvideo. Hier geht's zur Anmeldung: https://www.srf.ch/sendungen/kulturplatz/casting-kulturplatz-durch-europa,15.06.2018 16:00:02,Photo
126,0,SRF News,0,0,0,5,0,2,1,http://www.facebook.com/permalink.php?story_fbid=1675688349212806&id=289943751120613,289943751120613_1675688349212806,9327,0,"Sie sind klein, bunt und sehen lustig aus - soweit unsere Vorstellung. Doch in der Realität sehen Roboter ganz anders aus. Und es gibt mehr davon, als wir denken.",15.06.2018 15:19:03,Video
127,0,SRF Kultur,15,4,0,16,0,12,9,http://www.facebook.com/permalink.php?story_fbid=1834852063243272&id=106604179401411,106604179401411_1834852063243272,5156,6,"Liechtensteinerinnen fahren in die Schweiz, um abzutreiben. Denn in ihrem Land gilt eines der strengsten Abtreibungsgesetze Europas.",15.06.2018 15:00:01,Link
128,0,SRF News,49,48,3,64,4,1,6,http://www.facebook.com/permalink.php?story_fbid=1675611189220522&id=289943751120613,289943751120613_1675611189220522,9797,3,Eine gute Idee? Der Bundesrat erhöht die Alterslimite von 70 auf 75 Jahre. ^lvm,15.06.2018 13:57:49,Photo
129,0,SRF Sport,2,0,0,55,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2321777111180753&id=126546190703867,126546190703867_2321777111180753,28650,1,Roger Federer wärmt sich in Stuttgart auf fürs Viertelfinal-Spiel gegen Pella. Die Partie gibt's ab 15:00 Uhr auf srf.ch/sport im Livestream.,15.06.2018 13:24:07,Video
130,0,SRF 3,11,0,25,38,0,0,0,http://www.facebook.com/permalink.php?story_fbid=10155940362883402&id=48486263401,48486263401_10155940362883402,31291,2,"Hey du, gleich spielt Spanien. Damit du auch lauthals bei der Nationalhymne mitsingen kannst, haben wir dir hier netterweise den Text abgedruckt🇪🇸🗣🗣",15.06.2018 13:00:01,Photo
131,0,SRF News,4,0,0,70,2,0,2,http://www.facebook.com/permalink.php?story_fbid=1675528339228807&id=289943751120613,289943751120613_1675528339228807,9439,7,"Die McDonald's-Märkte Grossbritannien und Irland haben angekündigt, dass sie Strohhalme aus Papier einführen werden. In Zukunft soll alles aus nachhaltigen Rohstoffen hergestellt werden. ^vb",15.06.2018 12:45:06,Video
132,0,SRF 3,0,0,0,5,0,0,0,http://www.facebook.com/permalink.php?story_fbid=10155938294958402&id=48486263401,48486263401_10155938294958402,12099,0,Wie sehr unterscheidet sich eine Computerfigur eigentlich von realen Social-Media-Stars? 🤔,15.06.2018 11:41:00,Link
133,0,SRF Sport,12,0,0,58,3,0,0,http://www.facebook.com/permalink.php?story_fbid=2321651477859983&id=126546190703867,126546190703867_2321651477859983,26503,2,Auf diese Startformation fürs Spiel der Nati gegen Brasilien tippt SRF-Experte Beni Huggel. Bist du gleicher Meinung?,15.06.2018 11:40:17,Video
134,0,SRF Sport,42,0,1,186,17,0,0,http://www.facebook.com/permalink.php?story_fbid=2321636124528185&id=126546190703867,126546190703867_2321636124528185,42314,10,Die Schweizer Nati bestreitet in Russland ihre vierte WM in Serie. Ganz anders war das 1994. Georges Bregys Freistoss-Tor markierte damals das Ende einer 28-jährigen Durststrecke.,15.06.2018 11:26:58,Video
135,0,SRF Sport,160,3,9,80,8,4,5,http://www.facebook.com/permalink.php?story_fbid=2321604987864632&id=126546190703867,126546190703867_2321604987864632,29668,6,Vor der Abreise nach Rostow haben sich Rainer Maria Salzgeber und Beni Huggel Zeit für eure Fragen rund um die ⚽️-WM genommen.,15.06.2018 11:05:54,Video
136,0,SRF DOK,14,4,0,24,1,0,0,http://www.facebook.com/permalink.php?story_fbid=2039177922824232&id=233410473368138,233410473368138_2039177922824232,14631,0,"Wie ist es, mit grossen Brüsten durchs Leben zu gehen? Kristen Vermilyea hat über ihren grossen Busen und wie er ihr Leben beeinflusst hat, einen witzigen und erhellenden Film gemacht - bis hin zur Brustverkleinerung. Absolut sehenswert!",15.06.2018 11:01:00,Video
137,0,SRF News,28,4,1,26,1,1,2,http://www.facebook.com/permalink.php?story_fbid=1675438605904447&id=289943751120613,289943751120613_1675438605904447,1288,2,"Darf Italien seine Häfen für das Flüchtlingsschiff «Aquarius» einfach dichtmachen? Nein, sagen Rechtsexperten.",15.06.2018 10:58:53,Video
138,0,SRF Sport,1,1,1,44,0,0,1,http://www.facebook.com/permalink.php?story_fbid=2321582257866905&id=126546190703867,126546190703867_2321582257866905,32134,1,Dem Schweizer WM-Standort Togliatti sind westliche Touristen weitgehend fremd. Mehr über die Stadt an der Wolga erfährst du hier.,15.06.2018 10:40:47,Video
139,0,SRF Kultur,1,0,0,27,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1832126003515878&id=106604179401411,106604179401411_1832126003515878,2757,5,Das wohl bekannteste Jazz-Label bekommt ein filmisches Denkmal. Ein Dokumentarfilm erzählt die Geschichte von Blue Note Records.,15.06.2018 10:28:33,Video
140,0,SRF Sport,11,0,0,53,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2321564551202009&id=126546190703867,126546190703867_2321564551202009,19463,2,Der 2. WM-Tag bietet gleich 3 Partien – und alle siehst du live auf SRF zwei und in der Sport App.,15.06.2018 10:21:13,Photo
141,0,SRF News,0,0,0,11,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1675395455908762&id=289943751120613,289943751120613_1675395455908762,8180,0,Die Sommersession 2018 ist Geschichte. Und war geprägt von hitzigen Momenten – nicht nur in den Debatten. Ein Rückblick. ^ng,15.06.2018 10:06:09,Link
142,0,SRF News,7,5,16,10,0,1,0,http://www.facebook.com/permalink.php?story_fbid=1675339519247689&id=289943751120613,289943751120613_1675339519247689,10461,2,Diplomatische Immunität? Beckers Anwälte haben offenbar ein entsprechendes Gesuch bei einem Londoner Gericht hinterlegt. ^vb,15.06.2018 09:00:38,Video
143,0,SRF 3,26,2,28,40,6,0,0,http://www.facebook.com/permalink.php?story_fbid=10155939978228402&id=48486263401,48486263401_10155939978228402,3477,8,Hat der FIFA World Cup wegen Robbie Williams seinen ersten Skandal? 😱 #stinkefingergate,15.06.2018 08:03:01,Video
144,0,SRF News,13,0,0,104,17,0,0,http://www.facebook.com/permalink.php?story_fbid=1675273319254309&id=289943751120613,289943751120613_1675273319254309,13953,21,"Pitschi, Globi oder Joggeli sind seit Jahrzehnten Kinderbuch-Helden. Nun sind sie alle zusammen anzutreffen. ^li",15.06.2018 07:38:38,Video
145,0,SRF News,3,2,0,11,1,23,3,http://www.facebook.com/permalink.php?story_fbid=1534336420014667&id=289943751120613,289943751120613_1534336420014667,9200,6,Aale bleiben auf dem Weg zu ihrem Laichplatz in den Turbinen der Wasserkraftwerke hängen. Von einer Lösung ist man noch weit weg. ^sk,31.01.2018 21:36:13,Video
146,0,SRF News,7,0,7,12,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1534278856687090&id=289943751120613,289943751120613_1534278856687090,8469,2,Pfau Dexter ist eine «moralische Unterstützung» für sein Frauchen - auch im Flugzeug. Doch die Fluggesellschaft machte ihr einen Strich durch die Rechnung. ^rs,31.01.2018 20:01:42,Video
147,0,SRF News,8,0,1,87,12,1,9,http://www.facebook.com/permalink.php?story_fbid=1534259570022352&id=289943751120613,289943751120613_1534259570022352,10080,22,Auf den Shetland-Inseln huldigen zahlreiche verkleidete Wikinger ihren Vorfahren. ^sk,31.01.2018 19:29:18,Video
148,0,SRF News,7,0,1,136,15,0,7,http://www.facebook.com/permalink.php?story_fbid=1534232303358412&id=289943751120613,289943751120613_1534232303358412,12226,20,"Er ist nicht nur voll, und das bereits zum zweiten Mal in einem Monat, sondern auch noch besonders nah und gross. ^rs",31.01.2018 18:51:32,Video
149,0,SRF 3,3,0,0,152,8,0,9,http://www.facebook.com/permalink.php?story_fbid=1837439456291031&id=48486263401,48486263401_1837439456291031,36839,4,"Jenny Kaufmann covert die Hits von Lo & Leduc, 77 Bombay Street und Nemo Music 😍  Die Songs sind nominiert für den Swiss Music Award der Kategorie «Best Hit» 🎼🙏🏼🎹🙌🏽 
Was ist dein Lieblingshit des Jahres? 🤗",31.01.2018 18:32:18,Video
150,0,SRF Kultur,0,0,0,1,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1693209954074151&id=106604179401411,106604179401411_1693209954074151,604,0,Mit Medikamenten hoch hinaus – wie gefährlich ist Doping in der Bergsportszene?,31.01.2018 17:11:54,Link
151,0,SRF Sport,46,14,2,55,0,33,4,http://www.facebook.com/permalink.php?story_fbid=2118908624800937&id=126546190703867,126546190703867_2118908624800937,24728,1,Keine Grid Girls mehr in der Formel 1. Was sagt ihr dazu?,31.01.2018 16:45:12,Link
152,0,SRF Sport,12,0,4,669,8,1,12,http://www.facebook.com/permalink.php?story_fbid=2118855791472887&id=126546190703867,126546190703867_2118855791472887,38251,21,Der Nidwaldner Marco Odermatt gewinnt WM-Abfahrtsgold bei den Junioren. Und macht gleich den Didier Cuche.,31.01.2018 16:07:12,Video
153,0,SRF Kultur,0,0,0,2,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1693120927416387&id=106604179401411,106604179401411_1693120927416387,1422,0,Steven Allan Spielberg und Peter Jackson drehten ihre ersten Filme mit einer Bolex-Kamera. Die Solothurner Filmtage - Journées de Soleure - Giornate di Soletta widmen der legendären Schweizer Erfindung eine Ausstellung. www.srf.ch/kultur/film-serien/solothurner-filmtage/eine-legende-in-solothurn-wie-eine-schweizer-erfindung-das-filmgeschaeft-revolutionierte,31.01.2018 16:05:00,Video
154,0,SRF Kultur,5,0,1,39,3,0,2,http://www.facebook.com/permalink.php?story_fbid=1693086844086462&id=106604179401411,106604179401411_1693086844086462,2784,6,Heute Nacht lässt sich ein Super-Blau-Blutmond beobachten. Im Jahr 1504 rettete ein solcher Columbus und seine Seeleute – und beeinflusste damit die Weltgeschichte.,31.01.2018 15:40:12,Link
155,0,SRF DOK,0,0,0,30,5,0,0,http://www.facebook.com/permalink.php?story_fbid=1876657995710036&id=233410473368138,233410473368138_1876657995710036,8888,2,Elternschaft ist schöne aber harte Arbeit! Das ist bei Tieren nicht anders. Jetzt online:,31.01.2018 15:32:18,Link
156,0,SRF 3,1,0,0,22,1,0,0,http://www.facebook.com/permalink.php?story_fbid=10155606665348402&id=48486263401,48486263401_10155606665348402,15704,2,"2015 stürmte der Zürcher Rapper XEN aus dem Nichts die Charts. Auf Youtube werden seine Videos tausendfach angeklickt. Im neuen «Input Kompakt»-Podcast sagt er: «Das ist erst der Anfang!» 🎛️🤛
▶ goo.gl/hzYYJf",31.01.2018 14:43:22,Photo
157,0,SRF Kultur,0,0,0,4,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1693042937424186&id=106604179401411,106604179401411_1693042937424186,857,1,"Einer, der leise mordet: In Friedrich Ani neustem Buch «Ermordung des Glücks» fliesst wenig Blut, dafür gibt’s tiefe Einblicke in die Psyche von Mörder und Opfer.",31.01.2018 14:41:39,Link
158,0,SRF News,6,4,0,5,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1533995633382079&id=289943751120613,289943751120613_1533995633382079,10450,2,Warum die Schweiz in den Doping-Skandal verwickelt ist? ^lvm,31.01.2018 14:28:16,Video
159,0,SRF News,2,0,0,2,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1533941340054175&id=289943751120613,289943751120613_1533941340054175,3014,0,Die Lage hat sich nicht entspannt – eine Lagebeurteilung. ^lvm,31.01.2018 13:21:21,Link
160,0,SRF Kultur,0,0,1,4,1,0,0,http://www.facebook.com/permalink.php?story_fbid=1692952400766573&id=106604179401411,106604179401411_1692952400766573,1897,2,"Wo ist bloss der Schnee geblieben? Regisseur Rolf Lyssy über eine Szene, die ihm geblieben ist. 
Mehr zu den Solothurner Filmtage - Journées de Soleure - Giornate di Soletta: www.srf.ch/kultur/film-serien/solothurner-filmtage",31.01.2018 13:16:00,Video
161,0,SRF 3,3,0,0,14,2,0,0,http://www.facebook.com/permalink.php?story_fbid=10155606420713402&id=48486263401,48486263401_10155606420713402,8886,0,"Du willst zu den Swiss Music Awards? Wo Die Toten Hosen, Adel Tawil oder Veronica Fusaro schon auf dich warten? Nichts einfacher als das – bewirb dich hier für Tickets!🎸🎛️",31.01.2018 13:03:00,Link
162,0,SRF Sport,21,3,8,61,0,2,1,http://www.facebook.com/permalink.php?story_fbid=2118604974831302&id=126546190703867,126546190703867_2118604974831302,31056,1,Die Londoner sollen über 63 Millionen Euro für den Stürmer hinblättern.,31.01.2018 12:14:11,Photo
163,0,SRF Kultur,4,1,1,2,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1692888980772915&id=106604179401411,106604179401411_1692888980772915,1995,1,#007too – ein Video zeigt die frauenfeindlichsten Szenen aus Bonds Filmgeschichte. Soll James nach #MeToo lieber die Finger von Frauen lassen?,31.01.2018 11:45:00,Video
164,0,SRF 3,18,0,41,41,1,0,2,http://www.facebook.com/permalink.php?story_fbid=10155606300708402&id=48486263401,48486263401_10155606300708402,26457,4,Mario Torriani weiss: In Zürich fahren die Busse bald alleine – viel lieber als mit Berner oder Aargauer Hilfe😝🚌 #FakeNews #SRF3Comedy,31.01.2018 11:12:39,Photo
165,0,SRF News,7,45,7,16,0,16,4,http://www.facebook.com/permalink.php?story_fbid=1533843340063975&id=289943751120613,289943751120613_1533843340063975,12831,13,Lastwagen beschädigt berühmte Nazca-Linien in Peru. ^lvm,31.01.2018 11:07:58,Link
166,0,SRF Sport,17,0,1,77,5,0,1,http://www.facebook.com/permalink.php?story_fbid=2118530888172044&id=126546190703867,126546190703867_2118530888172044,38390,3,Seit über drei Monaten kämpft Fribourg-Gottéron-Captain Julien Sprunger um sein Comeback. Kehrt er diese Woche zurück? Coach Mark French gibt Antwort.,31.01.2018 11:05:21,Video
167,0,SRF Kultur,0,0,1,1,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1692861827442297&id=106604179401411,106604179401411_1692861827442297,1512,0,"Muss es immer Sex, Mord und Totschlag sein? Nein: Der christliche Streamingdienst Pure Flix serviert nur leichte Kost und blendet heikle Themen aus.",31.01.2018 10:35:12,Link
